,0-0,0-1,1-0,1-1,weather,road,light,scene
dataset/road3d/testing/y2021_0223_1700/gt_image/1619791900979_fillcolor.png,605804.0,6836.0,24504.0,284456.0,snowy,unpaved,daytime,2021-0223-1700
dataset/road3d/testing/y2021_0223_1700/gt_image/1619791901423_fillcolor.png,606524.0,6028.0,25168.0,283880.0,snowy,unpaved,daytime,2021-0223-1700
dataset/road3d/testing/y2021_0223_1700/gt_image/1619791901874_fillcolor.png,613812.0,5540.0,25484.0,276764.0,snowy,unpaved,daytime,2021-0223-1700
dataset/road3d/testing/y2021_0223_1700/gt_image/1619791902483_fillcolor.png,600536.0,7652.0,24104.0,289308.0,snowy,unpaved,daytime,2021-0223-1700
dataset/road3d/testing/y2021_0223_1700/gt_image/1619791902857_fillcolor.png,576708.0,9960.0,19692.0,315240.0,snowy,unpaved,daytime,2021-0223-1700
dataset/road3d/testing/y2021_0223_1700/gt_image/1619791903273_fillcolor.png,602536.0,11196.0,18980.0,288888.0,snowy,unpaved,daytime,2021-0223-1700
dataset/road3d/testing/y2021_0228_1811/gt_image/1620330764342_fillcolor.png,533512.0,7140.0,14872.0,366076.0,sunny,unpaved,nighttime,2021-0228-1811
dataset/road3d/testing/y2021_0228_1811/gt_image/1620330764761_fillcolor.png,537384.0,8868.0,15756.0,359592.0,sunny,unpaved,nighttime,2021-0228-1811
dataset/road3d/testing/y2021_0228_1811/gt_image/1620330765373_fillcolor.png,527564.0,8920.0,20112.0,365004.0,sunny,unpaved,nighttime,2021-0228-1811
dataset/road3d/testing/y2021_0228_1811/gt_image/1620330765948_fillcolor.png,521592.0,12008.0,19644.0,368356.0,sunny,unpaved,nighttime,2021-0228-1811
dataset/road3d/testing/y2021_0228_1811/gt_image/1620330766555_fillcolor.png,514956.0,20760.0,17712.0,368172.0,sunny,unpaved,nighttime,2021-0228-1811
dataset/road3d/testing/y2021_0228_1811/gt_image/1620330766946_fillcolor.png,503744.0,13720.0,20120.0,384016.0,sunny,unpaved,nighttime,2021-0228-1811
dataset/road3d/testing/y2021_0228_1811/gt_image/1620330767355_fillcolor.png,497540.0,16552.0,22020.0,385488.0,sunny,unpaved,nighttime,2021-0228-1811
dataset/road3d/testing/y2021_0228_1811/gt_image/1620330767867_fillcolor.png,494148.0,21416.0,25088.0,380948.0,sunny,unpaved,nighttime,2021-0228-1811
dataset/road3d/testing/y2021_0228_1811/gt_image/1620330768365_fillcolor.png,497672.0,22704.0,22292.0,378932.0,sunny,unpaved,nighttime,2021-0228-1811
dataset/road3d/testing/y2021_0228_1811/gt_image/1620330768845_fillcolor.png,491628.0,30800.0,21548.0,377624.0,sunny,unpaved,nighttime,2021-0228-1811
dataset/road3d/testing/y2021_0228_1811/gt_image/1620330769359_fillcolor.png,489504.0,28908.0,23812.0,379376.0,sunny,unpaved,nighttime,2021-0228-1811
dataset/road3d/testing/y2021_0228_1811/gt_image/1620330769949_fillcolor.png,490336.0,19652.0,31172.0,380440.0,sunny,unpaved,nighttime,2021-0228-1811
dataset/road3d/testing/y2021_0228_1811/gt_image/1620330770450_fillcolor.png,481736.0,19004.0,32208.0,388652.0,sunny,unpaved,nighttime,2021-0228-1811
dataset/road3d/testing/y2021_0228_1811/gt_image/1620330770877_fillcolor.png,467364.0,11828.0,37352.0,405056.0,sunny,unpaved,nighttime,2021-0228-1811
dataset/road3d/testing/y2021_0228_1811/gt_image/1620330771444_fillcolor.png,441988.0,15100.0,41444.0,423068.0,sunny,unpaved,nighttime,2021-0228-1811
dataset/road3d/testing/y2021_0228_1811/gt_image/1620330771865_fillcolor.png,437660.0,17444.0,37012.0,429484.0,sunny,unpaved,nighttime,2021-0228-1811
dataset/road3d/testing/y2021_0228_1811/gt_image/1620330772446_fillcolor.png,415272.0,17652.0,38700.0,449976.0,sunny,unpaved,nighttime,2021-0228-1811
dataset/road3d/testing/y2021_0228_1811/gt_image/1620330773077_fillcolor.png,406964.0,20032.0,27348.0,467256.0,sunny,unpaved,nighttime,2021-0228-1811
dataset/road3d/testing/y2021_0228_1811/gt_image/1620330773562_fillcolor.png,403976.0,15872.0,24096.0,477656.0,sunny,unpaved,nighttime,2021-0228-1811
dataset/road3d/testing/y2021_0228_1811/gt_image/1620330774046_fillcolor.png,402904.0,8172.0,22048.0,488476.0,sunny,unpaved,nighttime,2021-0228-1811
dataset/road3d/testing/y2021_0228_1811/gt_image/1620330774462_fillcolor.png,396348.0,8956.0,24080.0,492216.0,sunny,unpaved,nighttime,2021-0228-1811
dataset/road3d/testing/y2021_0228_1811/gt_image/1620330775070_fillcolor.png,396252.0,10112.0,22828.0,492408.0,sunny,unpaved,nighttime,2021-0228-1811
dataset/road3d/testing/y2021_0228_1811/gt_image/1620330775566_fillcolor.png,385368.0,16280.0,17056.0,502896.0,sunny,unpaved,nighttime,2021-0228-1811
dataset/road3d/testing/y2021_0228_1811/gt_image/1620330776166_fillcolor.png,389864.0,11564.0,21068.0,499104.0,sunny,unpaved,nighttime,2021-0228-1811
dataset/road3d/testing/y2021_0228_1811/gt_image/1620330776664_fillcolor.png,369740.0,21564.0,19276.0,511020.0,sunny,unpaved,nighttime,2021-0228-1811
dataset/road3d/testing/y2021_0228_1811/gt_image/1620330777150_fillcolor.png,356008.0,22044.0,20236.0,523312.0,sunny,unpaved,nighttime,2021-0228-1811
dataset/road3d/testing/y2021_0228_1811/gt_image/1620330777659_fillcolor.png,356348.0,9116.0,30800.0,525336.0,sunny,unpaved,nighttime,2021-0228-1811
dataset/road3d/testing/y2021_0228_1811/gt_image/1620330778166_fillcolor.png,362388.0,10304.0,23812.0,525096.0,sunny,unpaved,nighttime,2021-0228-1811
dataset/road3d/testing/y2021_0228_1811/gt_image/1620330778647_fillcolor.png,380876.0,9008.0,31700.0,500016.0,sunny,unpaved,nighttime,2021-0228-1811
dataset/road3d/testing/y2021_0228_1811/gt_image/1620330779150_fillcolor.png,368188.0,6004.0,26668.0,520740.0,sunny,unpaved,nighttime,2021-0228-1811
dataset/road3d/testing/y2021_0228_1811/gt_image/1620330779666_fillcolor.png,374752.0,6508.0,28904.0,511436.0,sunny,unpaved,nighttime,2021-0228-1811
dataset/road3d/testing/y2021_0228_1811/gt_image/1620330780263_fillcolor.png,362356.0,6440.0,32432.0,520372.0,sunny,unpaved,nighttime,2021-0228-1811
dataset/road3d/testing/y2021_0228_1811/gt_image/1620330780863_fillcolor.png,372336.0,7064.0,38440.0,503760.0,sunny,unpaved,nighttime,2021-0228-1811
dataset/road3d/testing/y2021_0228_1811/gt_image/1620330781442_fillcolor.png,365636.0,7008.0,37324.0,511632.0,sunny,unpaved,nighttime,2021-0228-1811
dataset/road3d/testing/y2021_0228_1811/gt_image/1620330781858_fillcolor.png,406144.0,14944.0,20148.0,480364.0,sunny,unpaved,nighttime,2021-0228-1811
dataset/road3d/testing/y2021_0228_1811/gt_image/1620330782446_fillcolor.png,413584.0,10072.0,31628.0,466316.0,sunny,unpaved,nighttime,2021-0228-1811
dataset/road3d/testing/y2021_0228_1811/gt_image/1620330782959_fillcolor.png,425892.0,8996.0,41348.0,445364.0,sunny,unpaved,nighttime,2021-0228-1811
dataset/road3d/testing/y2021_0228_1811/gt_image/1620330783456_fillcolor.png,438320.0,7020.0,53752.0,422508.0,sunny,unpaved,nighttime,2021-0228-1811
dataset/road3d/testing/y2021_0228_1811/gt_image/1620330784044_fillcolor.png,459120.0,9816.0,59016.0,393648.0,sunny,unpaved,nighttime,2021-0228-1811
dataset/road3d/testing/y2021_0228_1811/gt_image/1620330784555_fillcolor.png,502684.0,6620.0,73672.0,338624.0,sunny,unpaved,nighttime,2021-0228-1811
dataset/road3d/testing/y2021_0228_1811/gt_image/1620330785044_fillcolor.png,555572.0,9688.0,88884.0,267456.0,sunny,unpaved,nighttime,2021-0228-1811
dataset/road3d/testing/y2021_0228_1811/gt_image/1620330785547_fillcolor.png,557792.0,0.0,97560.0,266248.0,sunny,unpaved,nighttime,2021-0228-1811
dataset/road3d/testing/y2021_0228_1811/gt_image/1620330785969_fillcolor.png,568528.0,0.0,93380.0,259692.0,sunny,unpaved,nighttime,2021-0228-1811
dataset/road3d/testing/y2021_0228_1811/gt_image/1620330786450_fillcolor.png,569128.0,1120.0,81816.0,269536.0,sunny,unpaved,nighttime,2021-0228-1811
dataset/road3d/testing/y2021_0228_1811/gt_image/1620330786949_fillcolor.png,542664.0,1584.0,98244.0,279108.0,sunny,unpaved,nighttime,2021-0228-1811
dataset/road3d/testing/y2021_0228_1811/gt_image/1620330787475_fillcolor.png,535748.0,3512.0,103408.0,278932.0,sunny,unpaved,nighttime,2021-0228-1811
dataset/road3d/testing/y2021_0228_1811/gt_image/1620330788070_fillcolor.png,536244.0,7888.0,89848.0,287620.0,sunny,unpaved,nighttime,2021-0228-1811
dataset/road3d/testing/y2021_0228_1811/gt_image/1620330788564_fillcolor.png,556104.0,11948.0,72192.0,281356.0,sunny,unpaved,nighttime,2021-0228-1811
dataset/road3d/testing/y2021_0228_1811/gt_image/1620330789166_fillcolor.png,550272.0,13340.0,100160.0,257828.0,sunny,unpaved,nighttime,2021-0228-1811
dataset/road3d/testing/y2021_0228_1811/gt_image/1620330789763_fillcolor.png,646508.0,4852.0,39672.0,230568.0,sunny,unpaved,nighttime,2021-0228-1811
dataset/road3d/testing/y2021_0228_1811/gt_image/1620330790360_fillcolor.png,724212.0,87488.0,1772.0,108128.0,sunny,unpaved,nighttime,2021-0228-1811
dataset/road3d/testing/y2021_0228_1811/gt_image/1620330790944_fillcolor.png,751260.0,75024.0,1940.0,93376.0,sunny,unpaved,nighttime,2021-0228-1811
dataset/road3d/testing/y2021_0228_1811/gt_image/1620330791562_fillcolor.png,765228.0,72480.0,2496.0,81396.0,sunny,unpaved,nighttime,2021-0228-1811
dataset/road3d/testing/y2021_0228_1811/gt_image/1620330792046_fillcolor.png,773768.0,67324.0,1680.0,78828.0,sunny,unpaved,nighttime,2021-0228-1811
dataset/road3d/testing/y2021_0228_1811/gt_image/1620330792567_fillcolor.png,774904.0,39020.0,3244.0,104432.0,sunny,unpaved,nighttime,2021-0228-1811
dataset/road3d/testing/y2021_0228_1811/gt_image/1620330793171_fillcolor.png,775360.0,40364.0,3056.0,102820.0,sunny,unpaved,nighttime,2021-0228-1811
dataset/road3d/testing/y2021_0228_1811/gt_image/1620330793748_fillcolor.png,780812.0,40016.0,2652.0,98120.0,sunny,unpaved,nighttime,2021-0228-1811
dataset/road3d/testing/y2021_0228_1811/gt_image/1620330794351_fillcolor.png,773740.0,37956.0,3044.0,106860.0,sunny,unpaved,nighttime,2021-0228-1811
dataset/road3d/testing/y2021_0228_1811/gt_image/1620330794890_fillcolor.png,770652.0,46184.0,2052.0,102712.0,sunny,unpaved,nighttime,2021-0228-1811
dataset/road3d/testing/y2021_0228_1811/gt_image/1620330795454_fillcolor.png,769028.0,40580.0,1492.0,110500.0,sunny,unpaved,nighttime,2021-0228-1811
dataset/road3d/testing/y2021_0228_1811/gt_image/1620330796042_fillcolor.png,764980.0,43468.0,1220.0,111932.0,sunny,unpaved,nighttime,2021-0228-1811
dataset/road3d/testing/y2021_0228_1811/gt_image/1620330796656_fillcolor.png,750064.0,36452.0,532.0,134552.0,sunny,unpaved,nighttime,2021-0228-1811
dataset/road3d/testing/y2021_0228_1811/gt_image/1620330797255_fillcolor.png,740500.0,36996.0,340.0,143764.0,sunny,unpaved,nighttime,2021-0228-1811
dataset/road3d/testing/y2021_0228_1811/gt_image/1620330797850_fillcolor.png,737124.0,39372.0,432.0,144672.0,sunny,unpaved,nighttime,2021-0228-1811
dataset/road3d/testing/y2021_0228_1811/gt_image/1620330798360_fillcolor.png,733888.0,38524.0,628.0,148560.0,sunny,unpaved,nighttime,2021-0228-1811
dataset/road3d/testing/y2021_0228_1811/gt_image/1620330798961_fillcolor.png,735844.0,35740.0,80.0,149936.0,sunny,unpaved,nighttime,2021-0228-1811
dataset/road3d/testing/y2021_0228_1811/gt_image/1620330800744_fillcolor.png,709148.0,10708.0,23420.0,178324.0,sunny,unpaved,nighttime,2021-0228-1811
dataset/road3d/testing/y2021_0228_1811/gt_image/1620330802966_fillcolor.png,714944.0,2068.0,22156.0,182432.0,sunny,unpaved,nighttime,2021-0228-1811
dataset/road3d/testing/y2021_0228_1811/gt_image/1620330803962_fillcolor.png,705652.0,1428.0,26040.0,188480.0,sunny,unpaved,nighttime,2021-0228-1811
dataset/road3d/testing/y2021_0228_1811/gt_image/1620330804471_fillcolor.png,702996.0,408.0,32248.0,185948.0,sunny,unpaved,nighttime,2021-0228-1811
dataset/road3d/testing/y2021_0228_1811/gt_image/1620330805150_fillcolor.png,716508.0,2492.0,38820.0,163780.0,sunny,unpaved,nighttime,2021-0228-1811
dataset/road3d/testing/y2021_0228_1811/gt_image/1620330806452_fillcolor.png,710456.0,5708.0,36892.0,168544.0,sunny,unpaved,nighttime,2021-0228-1811
dataset/road3d/testing/y2021_0228_1811/gt_image/1620330807232_fillcolor.png,694284.0,3004.0,63700.0,160612.0,sunny,unpaved,nighttime,2021-0228-1811
dataset/road3d/testing/y2021_0228_1811/gt_image/1620330808050_fillcolor.png,691316.0,6096.0,78900.0,145288.0,sunny,unpaved,nighttime,2021-0228-1811
dataset/road3d/testing/y2021_0228_1811/gt_image/1620330808844_fillcolor.png,679576.0,556.0,92176.0,149292.0,sunny,unpaved,nighttime,2021-0228-1811
dataset/road3d/testing/y2021_0228_1811/gt_image/1620330809761_fillcolor.png,683796.0,6372.0,61956.0,169476.0,sunny,unpaved,nighttime,2021-0228-1811
dataset/road3d/testing/y2021_0228_1811/gt_image/1620330810348_fillcolor.png,671896.0,4060.0,77764.0,167880.0,sunny,unpaved,nighttime,2021-0228-1811
dataset/road3d/testing/y2021_0228_1811/gt_image/1620330810836_fillcolor.png,650772.0,13964.0,72052.0,184812.0,sunny,unpaved,nighttime,2021-0228-1811
dataset/road3d/testing/y2021_0228_1811/gt_image/1620330811239_fillcolor.png,619616.0,448.0,114580.0,186956.0,sunny,unpaved,nighttime,2021-0228-1811
dataset/road3d/testing/y2021_0228_1811/gt_image/1620330811841_fillcolor.png,619760.0,2928.0,108520.0,190392.0,sunny,unpaved,nighttime,2021-0228-1811
dataset/road3d/testing/y2021_0228_1811/gt_image/1620330812444_fillcolor.png,600708.0,3308.0,128180.0,189404.0,sunny,unpaved,nighttime,2021-0228-1811
dataset/road3d/testing/y2021_0228_1811/gt_image/1620330813064_fillcolor.png,580808.0,4000.0,130104.0,206688.0,sunny,unpaved,nighttime,2021-0228-1811
dataset/road3d/testing/y2021_0228_1811/gt_image/1620330813550_fillcolor.png,593796.0,568.0,126372.0,200864.0,sunny,unpaved,nighttime,2021-0228-1811
dataset/road3d/testing/y2021_0228_1811/gt_image/1620330814048_fillcolor.png,592888.0,1172.0,128352.0,199188.0,sunny,unpaved,nighttime,2021-0228-1811
dataset/road3d/testing/y2021_0228_1811/gt_image/1620330814643_fillcolor.png,595972.0,992.0,123696.0,200940.0,sunny,unpaved,nighttime,2021-0228-1811
dataset/road3d/testing/y2021_0403_1736/gt_image/1620347729589_fillcolor.png,527820.0,68240.0,9156.0,316384.0,sunny,unpaved,daytime,2021-0403-1736
dataset/road3d/testing/y2021_0403_1736/gt_image/1620347729988_fillcolor.png,519176.0,74424.0,15188.0,312812.0,sunny,unpaved,daytime,2021-0403-1736
dataset/road3d/testing/y2021_0403_1736/gt_image/1620347730480_fillcolor.png,530188.0,60208.0,9824.0,321380.0,sunny,unpaved,daytime,2021-0403-1736
dataset/road3d/testing/y2021_0403_1736/gt_image/1620347730866_fillcolor.png,530596.0,61380.0,11948.0,317676.0,sunny,unpaved,daytime,2021-0403-1736
dataset/road3d/testing/y2021_0403_1736/gt_image/1620347731290_fillcolor.png,527896.0,59608.0,5940.0,328156.0,sunny,unpaved,daytime,2021-0403-1736
dataset/road3d/testing/y2021_0403_1736/gt_image/1620347731886_fillcolor.png,511184.0,70208.0,3240.0,336968.0,sunny,unpaved,daytime,2021-0403-1736
dataset/road3d/testing/y2021_0403_1736/gt_image/1620347732265_fillcolor.png,518612.0,64472.0,7856.0,330660.0,sunny,unpaved,daytime,2021-0403-1736
dataset/road3d/testing/y2021_0403_1736/gt_image/1620347732690_fillcolor.png,497060.0,85444.0,2688.0,336408.0,sunny,unpaved,daytime,2021-0403-1736
dataset/road3d/testing/y2021_0403_1736/gt_image/1620347733073_fillcolor.png,528456.0,84008.0,3208.0,305928.0,sunny,unpaved,daytime,2021-0403-1736
dataset/road3d/testing/y2021_0403_1736/gt_image/1620347733569_fillcolor.png,535612.0,64620.0,5724.0,315644.0,sunny,unpaved,daytime,2021-0403-1736
dataset/road3d/testing/y2021_0403_1736/gt_image/1620347734072_fillcolor.png,557928.0,45396.0,16036.0,302240.0,sunny,unpaved,daytime,2021-0403-1736
dataset/road3d/testing/y2021_0403_1736/gt_image/1620347734625_fillcolor.png,571128.0,37556.0,19532.0,293384.0,sunny,unpaved,daytime,2021-0403-1736
dataset/road3d/testing/y2021_0403_1736/gt_image/1620347734978_fillcolor.png,585060.0,41220.0,5932.0,289388.0,sunny,unpaved,daytime,2021-0403-1736
dataset/road3d/testing/y2021_0403_1736/gt_image/1620347735468_fillcolor.png,580464.0,46540.0,3664.0,290932.0,sunny,unpaved,daytime,2021-0403-1736
dataset/road3d/testing/y2021_0403_1736/gt_image/1620347735890_fillcolor.png,586236.0,44504.0,7364.0,283496.0,sunny,unpaved,daytime,2021-0403-1736
dataset/road3d/testing/y2021_0403_1736/gt_image/1620347736366_fillcolor.png,593396.0,47956.0,4100.0,276148.0,sunny,unpaved,daytime,2021-0403-1736
dataset/road3d/testing/y2021_0403_1736/gt_image/1620347736877_fillcolor.png,596832.0,54744.0,4480.0,265544.0,sunny,unpaved,daytime,2021-0403-1736
dataset/road3d/testing/y2021_0403_1736/gt_image/1620347737268_fillcolor.png,584784.0,58824.0,2804.0,275188.0,sunny,unpaved,daytime,2021-0403-1736
dataset/road3d/testing/y2021_0403_1736/gt_image/1620347737673_fillcolor.png,601184.0,42544.0,1820.0,276052.0,sunny,unpaved,daytime,2021-0403-1736
dataset/road3d/testing/y2021_0403_1736/gt_image/1620347738075_fillcolor.png,619016.0,26620.0,1236.0,274728.0,sunny,unpaved,daytime,2021-0403-1736
dataset/road3d/testing/y2021_0403_1736/gt_image/1620347738603_fillcolor.png,627644.0,28240.0,5060.0,260656.0,sunny,unpaved,daytime,2021-0403-1736
dataset/road3d/testing/y2021_0403_1736/gt_image/1620347739087_fillcolor.png,632332.0,26360.0,1872.0,261036.0,sunny,unpaved,daytime,2021-0403-1736
dataset/road3d/testing/y2021_0403_1736/gt_image/1620347739678_fillcolor.png,587732.0,34240.0,52.0,299576.0,sunny,unpaved,daytime,2021-0403-1736
dataset/road3d/testing/y2021_0403_1736/gt_image/1620347740183_fillcolor.png,535840.0,45832.0,64.0,339864.0,sunny,unpaved,daytime,2021-0403-1736
dataset/road3d/testing/y2021_0403_1736/gt_image/1620347740693_fillcolor.png,584896.0,32144.0,96.0,304464.0,sunny,unpaved,daytime,2021-0403-1736
dataset/road3d/testing/y2021_0403_1736/gt_image/1620347741093_fillcolor.png,632508.0,29004.0,320.0,259768.0,sunny,unpaved,daytime,2021-0403-1736
dataset/road3d/testing/y2021_0403_1736/gt_image/1620347741692_fillcolor.png,664436.0,71744.0,256.0,185164.0,sunny,unpaved,daytime,2021-0403-1736
dataset/road3d/testing/y2021_0403_1736/gt_image/1620347742226_fillcolor.png,684012.0,95488.0,516.0,141584.0,sunny,unpaved,daytime,2021-0403-1736
dataset/road3d/testing/y2021_0403_1736/gt_image/1620347742695_fillcolor.png,609328.0,257100.0,0.0,55172.0,sunny,unpaved,daytime,2021-0403-1736
dataset/road3d/testing/y2021_0403_1736/gt_image/1620347743187_fillcolor.png,628788.0,276268.0,1216.0,15328.0,sunny,unpaved,daytime,2021-0403-1736
dataset/road3d/testing/y2021_0403_1736/gt_image/1620347743683_fillcolor.png,594544.0,311368.0,576.0,15112.0,sunny,unpaved,daytime,2021-0403-1736
dataset/road3d/testing/y2021_0403_1736/gt_image/1620347744135_fillcolor.png,627052.0,258652.0,16.0,35880.0,sunny,unpaved,daytime,2021-0403-1736
dataset/road3d/testing/y2021_0403_1736/gt_image/1620347744665_fillcolor.png,605604.0,204600.0,988.0,110408.0,sunny,unpaved,daytime,2021-0403-1736
dataset/road3d/testing/y2021_0403_1736/gt_image/1620347745230_fillcolor.png,614724.0,113196.0,3176.0,190504.0,sunny,unpaved,daytime,2021-0403-1736
dataset/road3d/testing/y2021_0403_1736/gt_image/1620347745830_fillcolor.png,581064.0,139512.0,1464.0,199560.0,sunny,unpaved,daytime,2021-0403-1736
dataset/road3d/testing/y2021_0403_1736/gt_image/1620347746291_fillcolor.png,530792.0,193552.0,1792.0,195464.0,sunny,unpaved,daytime,2021-0403-1736
dataset/road3d/testing/y2021_0403_1736/gt_image/1620347746803_fillcolor.png,499216.0,227428.0,776.0,194180.0,sunny,unpaved,daytime,2021-0403-1736
dataset/road3d/testing/y2021_0403_1736/gt_image/1620347747312_fillcolor.png,502576.0,227424.0,280.0,191320.0,sunny,unpaved,daytime,2021-0403-1736
dataset/road3d/testing/y2021_0403_1736/gt_image/1620347747905_fillcolor.png,486296.0,237536.0,616.0,197152.0,sunny,unpaved,daytime,2021-0403-1736
dataset/road3d/testing/y2021_0403_1736/gt_image/1620347748270_fillcolor.png,498028.0,222784.0,328.0,200460.0,sunny,unpaved,daytime,2021-0403-1736
dataset/road3d/testing/y2021_0403_1736/gt_image/1620347748758_fillcolor.png,478144.0,236472.0,260.0,206724.0,sunny,unpaved,daytime,2021-0403-1736
dataset/road3d/testing/y2021_0403_1736/gt_image/1620347749189_fillcolor.png,479800.0,245760.0,264.0,195776.0,sunny,unpaved,daytime,2021-0403-1736
dataset/road3d/testing/y2021_0403_1736/gt_image/1620347749670_fillcolor.png,459248.0,257192.0,164.0,204996.0,sunny,unpaved,daytime,2021-0403-1736
dataset/road3d/testing/y2021_0403_1736/gt_image/1620347750167_fillcolor.png,469664.0,249696.0,96.0,202144.0,sunny,unpaved,daytime,2021-0403-1736
dataset/road3d/testing/y2021_0403_1736/gt_image/1620347750672_fillcolor.png,468224.0,265880.0,184.0,187312.0,sunny,unpaved,daytime,2021-0403-1736
dataset/road3d/testing/y2021_0403_1736/gt_image/1620347751172_fillcolor.png,467548.0,267432.0,80.0,186540.0,sunny,unpaved,daytime,2021-0403-1736
dataset/road3d/testing/y2021_0403_1736/gt_image/1620347751572_fillcolor.png,456432.0,273612.0,48.0,191508.0,sunny,unpaved,daytime,2021-0403-1736
dataset/road3d/testing/y2021_0403_1736/gt_image/1620347752059_fillcolor.png,455424.0,264588.0,16.0,201572.0,sunny,unpaved,daytime,2021-0403-1736
dataset/road3d/testing/y2021_0403_1736/gt_image/1620347752465_fillcolor.png,463588.0,253840.0,32.0,204140.0,sunny,unpaved,daytime,2021-0403-1736
dataset/road3d/testing/y2021_0403_1736/gt_image/1620347752867_fillcolor.png,451160.0,267268.0,0.0,203172.0,sunny,unpaved,daytime,2021-0403-1736
dataset/road3d/testing/y2021_0403_1736/gt_image/1620347753369_fillcolor.png,438764.0,277136.0,0.0,205700.0,sunny,unpaved,daytime,2021-0403-1736
dataset/road3d/testing/y2021_0403_1736/gt_image/1620347753985_fillcolor.png,432320.0,269236.0,0.0,220044.0,sunny,unpaved,daytime,2021-0403-1736
dataset/road3d/testing/y2021_0403_1736/gt_image/1620347754370_fillcolor.png,436904.0,270444.0,0.0,214252.0,sunny,unpaved,daytime,2021-0403-1736
dataset/road3d/testing/y2021_0403_1736/gt_image/1620347754869_fillcolor.png,440044.0,267304.0,548.0,213704.0,sunny,unpaved,daytime,2021-0403-1736
dataset/road3d/testing/y2021_0403_1736/gt_image/1620347755281_fillcolor.png,444652.0,274380.0,16.0,202552.0,sunny,unpaved,daytime,2021-0403-1736
dataset/road3d/testing/y2021_0403_1736/gt_image/1620347755789_fillcolor.png,477724.0,250308.0,272.0,193296.0,sunny,unpaved,daytime,2021-0403-1736
dataset/road3d/testing/y2021_0403_1736/gt_image/1620347756267_fillcolor.png,496204.0,239744.0,48.0,185604.0,sunny,unpaved,daytime,2021-0403-1736
dataset/road3d/testing/y2021_0403_1736/gt_image/1620347756721_fillcolor.png,495628.0,231196.0,64.0,194712.0,sunny,unpaved,daytime,2021-0403-1736
dataset/road3d/testing/y2021_0403_1736/gt_image/1620347757081_fillcolor.png,491244.0,237832.0,16.0,192508.0,sunny,unpaved,daytime,2021-0403-1736
dataset/road3d/testing/y2021_0403_1736/gt_image/1620347757470_fillcolor.png,506224.0,223812.0,160.0,191404.0,sunny,unpaved,daytime,2021-0403-1736
dataset/road3d/testing/y2021_0403_1736/gt_image/1620347757862_fillcolor.png,542628.0,188972.0,208.0,189792.0,sunny,unpaved,daytime,2021-0403-1736
dataset/road3d/testing/y2021_0403_1736/gt_image/1620347758364_fillcolor.png,573236.0,164588.0,180.0,183596.0,sunny,unpaved,daytime,2021-0403-1736
dataset/road3d/testing/y2021_0403_1736/gt_image/1620347758762_fillcolor.png,564220.0,176864.0,296.0,180220.0,sunny,unpaved,daytime,2021-0403-1736
dataset/road3d/testing/y2021_0403_1736/gt_image/1620347759160_fillcolor.png,610900.0,128120.0,272.0,182308.0,sunny,unpaved,daytime,2021-0403-1736
dataset/road3d/testing/y2021_0403_1736/gt_image/1620347759556_fillcolor.png,591732.0,149256.0,508.0,180104.0,sunny,unpaved,daytime,2021-0403-1736
dataset/road3d/testing/y2021_0403_1736/gt_image/1620347760124_fillcolor.png,591848.0,152104.0,504.0,177144.0,sunny,unpaved,daytime,2021-0403-1736
dataset/road3d/testing/y2021_0403_1736/gt_image/1620347760595_fillcolor.png,569264.0,179496.0,564.0,172276.0,sunny,unpaved,daytime,2021-0403-1736
dataset/road3d/testing/y2021_0403_1736/gt_image/1620347761061_fillcolor.png,589384.0,156064.0,248.0,175904.0,sunny,unpaved,daytime,2021-0403-1736
dataset/road3d/testing/y2021_0403_1736/gt_image/1620347761473_fillcolor.png,565480.0,179904.0,328.0,175888.0,sunny,unpaved,daytime,2021-0403-1736
dataset/road3d/testing/y2021_0403_1736/gt_image/1620347761965_fillcolor.png,528780.0,218408.0,80.0,174332.0,sunny,unpaved,daytime,2021-0403-1736
dataset/road3d/testing/y2021_0403_1736/gt_image/1620347762466_fillcolor.png,515104.0,229932.0,580.0,175984.0,sunny,unpaved,daytime,2021-0403-1736
dataset/road3d/testing/y2021_0403_1736/gt_image/1620347762887_fillcolor.png,526212.0,216372.0,320.0,178696.0,sunny,unpaved,daytime,2021-0403-1736
dataset/road3d/testing/y2021_0403_1736/gt_image/1620347763365_fillcolor.png,515296.0,221488.0,1132.0,183684.0,sunny,unpaved,daytime,2021-0403-1736
dataset/road3d/testing/y2021_0403_1736/gt_image/1620347763785_fillcolor.png,511440.0,224380.0,420.0,185360.0,sunny,unpaved,daytime,2021-0403-1736
dataset/road3d/testing/y2021_0403_1736/gt_image/1620347764256_fillcolor.png,531088.0,207516.0,420.0,182576.0,sunny,unpaved,daytime,2021-0403-1736
dataset/road3d/testing/y2021_0403_1736/gt_image/1620347764689_fillcolor.png,565208.0,172260.0,80.0,184052.0,sunny,unpaved,daytime,2021-0403-1736
dataset/road3d/testing/y2021_0403_1736/gt_image/1620347765175_fillcolor.png,517472.0,214680.0,208.0,189240.0,sunny,unpaved,daytime,2021-0403-1736
dataset/road3d/testing/y2021_0403_1736/gt_image/1620347765658_fillcolor.png,507496.0,223768.0,128.0,190208.0,sunny,unpaved,daytime,2021-0403-1736
dataset/road3d/testing/y2021_0403_1736/gt_image/1620347766162_fillcolor.png,506420.0,224516.0,128.0,190536.0,sunny,unpaved,daytime,2021-0403-1736
